"","V1","V2","V3","V4","V5","V6","V7","V8"
"1309",2222103,1,0,1,0,1,0,1
"1310",2222105,1,0,1,0,1,1,1
"1311",2222112,1,0,1,0,0,1,1
"1312",2222113,1,0,1,0,0,0,1
"1313",2222115,1,1,1,1,1,1,1
"1314",2222117,1,0,1,0,0,0,1
"1315",2222118,1,1,1,0,1,1,1
"1316",2223002,1,0,1,0,0,0,1
"1317",2223003,1,0,1,0,0,0,1
"1318",2223004,1,0,1,0,0,0,1
"1319",2223007,0,0,0,0,0,0,1
"1320",2223024,1,0,1,0,0,0,1
"1321",2223026,0,0,0,0,0,0,0
"1322",2223039,1,1,1,0,0,1,0
"1323",2223044,1,0,1,0,0,0,1
"1324",2223046,1,0,1,0,0,0,1
"1325",2223051,0,0,0,0,0,0,1
"1326",2223058,1,0,1,0,0,1,1
"1327",2223062,1,1,1,0,1,0,1
"1328",2223064,1,0,1,0,0,1,1
"1329",2223065,1,0,1,0,0,1,1
"1330",2223069,1,0,1,0,0,0,1
"1331",2223070,1,1,1,0,1,1,0
"1332",2223237,1,0,1,0,0,0,1
"1333",2223238,1,0,1,0,0,1,1
"1334",2223239,1,0,1,0,0,0,0
"1335",2223240,1,0,1,0,0,0,1
"1336",2223241,1,1,1,0,0,0,1
"1337",2223246,1,0,0,0,0,0,0
"1338",2223251,1,0,1,0,0,0,1
"1339",2223254,1,0,1,0,0,0,1
"1340",2223255,1,0,1,0,0,0,0
"1341",2223256,1,0,1,0,0,0,0
"1342",2223259,1,1,1,0,1,0,1
"1343",2223261,1,0,1,0,0,0,1
"1344",2223267,1,0,1,0,0,0,1
"1345",2223270,1,0,1,0,0,1,1
"1346",2223277,1,0,1,0,0,0,0
"1347",2223282,1,0,1,0,0,0,1
"1348",2223289,1,1,1,0,1,0,1
"1349",2223290,1,0,1,0,0,0,1
"1350",2223298,1,1,1,0,1,0,1
"1351",2223300,1,0,1,0,0,0,1
"1352",2223302,1,0,1,0,0,0,1
"1353",2223303,1,0,1,0,0,0,1
"1354",2223305,1,1,1,0,1,0,1
"1355",2223306,1,1,1,0,1,1,1
"1356",2223311,1,0,1,0,0,0,1
"1357",2223314,1,0,1,0,0,0,0
"1358",2223321,1,0,1,0,0,1,1
"1359",2223325,1,0,1,0,0,0,0
"1360",2223328,1,1,1,1,1,1,1
"1361",2223338,1,0,1,0,0,0,1
"1362",2223342,1,0,0,0,0,0,0
"1363",2223345,1,0,1,0,0,0,1
"1364",2223352,1,0,1,0,0,0,1
"1365",2223354,1,0,1,0,0,0,1
"1366",2223355,1,1,1,0,1,0,1
"1367",2224003,1,0,1,0,1,1,1
"1368",2224004,1,0,1,0,0,1,1
"1369",2224005,1,0,1,0,0,0,1
"1370",2224006,1,0,1,0,0,0,1
"1371",2224010,1,0,1,0,0,0,1
"1372",2224011,1,1,1,0,1,1,1
"1373",2224014,1,0,1,0,0,0,1
"1374",2224016,1,0,1,0,0,0,0
"1375",2224017,1,0,1,0,0,0,1
"1376",2224018,1,1,1,1,1,1,1
"1377",2224020,1,0,1,0,0,0,1
"1378",2224022,1,0,1,0,0,0,1
"1379",2224023,1,0,1,0,0,0,0
"1380",2224027,1,1,1,0,1,1,1
"1381",2224030,1,0,1,0,0,0,0
"1382",2224036,1,1,1,0,0,0,0
"1383",2224043,1,1,1,0,1,1,1
"1384",2224044,1,1,1,0,1,1,1
"1385",2224047,1,0,1,0,0,1,1
"1386",2224052,1,0,1,0,0,0,1
"1387",2224053,1,0,1,0,0,0,1
"1388",2224056,1,0,1,0,0,0,1
"1389",2224057,1,0,1,0,0,0,1
"1390",2224058,1,0,1,0,0,0,1
"1391",2224060,1,0,1,0,0,1,1
"1392",2224076,1,0,1,0,0,0,0
"1393",2224079,1,1,1,0,1,1,1
"1394",2224090,1,1,1,0,1,0,1
"1395",2224093,1,0,1,0,0,0,0
"1396",2224094,1,0,1,0,0,0,0
"1397",2224096,1,0,1,0,0,1,1
"1398",2224097,1,1,1,0,0,0,0
"1399",2224100,0,0,0,0,0,0,0
"1400",2224110,1,1,1,0,0,1,0
"1401",2224111,0,0,0,0,0,0,0
"1402",2224112,1,0,1,0,0,0,1
"1403",2224115,1,0,1,0,0,0,1
"1404",2224120,1,0,1,0,0,0,1
"1405",2224121,1,0,1,0,0,1,1
"1406",2224125,1,0,1,0,1,0,1
"1407",2224126,1,0,1,0,0,1,1
"1408",2224128,1,0,1,0,0,1,0
"1409",2224130,1,0,1,0,0,0,1
"1410",2224131,1,0,1,0,0,0,1
"1411",2224135,1,1,1,0,1,1,1
"1412",2224139,1,1,1,1,1,1,0
"1413",2224141,1,1,1,1,1,1,1
"1414",2224146,1,1,0,0,1,0,1
"1415",2224151,1,0,1,0,0,0,0
"1416",2224205,0,0,0,0,0,0,0
"1417",2224206,1,0,1,0,0,0,0
"1418",2224209,1,0,1,0,0,0,1
"1419",2224210,1,0,1,0,0,0,1
"1420",2224211,1,0,1,0,0,0,1
"1421",2224216,1,0,1,0,0,1,1
"1422",2224218,1,0,1,0,0,0,1
"1423",2224220,1,0,1,0,0,0,0
"1424",2224222,1,0,1,0,0,0,0
"1425",2224223,1,0,1,0,0,0,1
"1426",2224225,1,0,1,0,0,0,0
"1427",2224226,1,0,1,0,0,1,1
"1428",2224227,1,0,1,0,0,0,0
"1429",2224228,1,0,1,0,0,0,1
"1430",2224230,1,0,0,0,0,0,0
"1431",2224237,1,0,1,0,0,0,1
"1432",2224238,1,0,1,0,0,0,0
"1433",2224239,1,0,1,0,0,0,0
"1434",2224240,1,1,1,0,1,0,1
"1435",2224243,1,1,0,0,1,0,0
"1436",2224247,1,1,1,0,1,1,1
"1437",2224250,1,0,1,0,0,0,0
"1438",2224253,1,0,1,0,0,1,1
"1439",2224254,1,0,1,0,0,1,1
"1440",2225001,1,0,1,0,0,0,1
"1441",2225003,1,1,1,0,1,1,1
"1442",2225004,1,1,1,0,1,0,1
"1443",2225006,1,0,1,0,0,0,1
"1444",2225009,1,1,1,0,1,1,1
"1445",2225011,1,0,1,0,0,1,1
"1446",2225015,1,0,1,0,0,0,1
"1447",2225018,1,0,1,0,0,0,1
"1448",2225022,1,0,1,0,0,0,1
"1449",2225024,1,0,1,0,0,0,0
"1450",2225026,1,0,1,0,0,0,1
"1451",2225028,1,0,1,0,0,0,1
"1452",2225029,1,1,0,0,1,0,0
"1453",2225033,1,1,1,0,1,1,1
"1454",2225034,1,1,1,1,1,1,1
"1455",2225039,1,0,1,0,0,0,0
"1456",2225041,1,0,1,0,0,0,1
"1457",2225044,1,0,1,0,0,0,1
"1458",2225046,1,0,1,0,0,0,0
"1459",2225054,1,0,1,0,0,0,1
"1460",2225055,0,0,0,0,0,0,0
"1461",2225056,1,0,1,0,0,0,1
"1462",2225059,1,0,1,0,0,0,0
"1463",2225068,1,0,1,0,0,0,1
"1464",2225073,1,0,1,0,0,0,1
"1465",2225076,0,0,0,0,0,0,1
"1466",2225080,1,0,1,0,0,1,1
"1467",2225081,1,1,1,1,1,0,1
"1468",2225082,1,0,1,0,0,0,0
"1469",2225087,1,0,1,0,0,0,1
"1470",2225088,1,0,1,0,0,0,0
"1471",2225095,1,0,0,0,0,0,0
"1472",2225099,1,0,1,0,0,0,1
"1473",2225102,1,1,1,1,1,0,1
"1474",2225105,1,0,1,0,0,0,1
"1475",2225106,1,1,0,0,1,0,1
"1476",2225108,1,0,1,0,0,0,1
"1477",2225110,1,1,1,0,1,0,1
"1478",2225112,0,0,1,0,0,0,0
"1479",2225118,1,0,1,0,0,0,1
"1480",2225123,1,0,1,0,0,0,1
"1481",2225125,1,1,1,0,1,1,1
"1482",2225135,1,0,1,0,0,0,1
"1483",2225143,1,0,1,0,0,0,0
"1484",2225145,1,0,1,0,0,0,1
"1485",2225147,1,0,1,0,0,0,0
"1486",2225151,1,0,1,0,0,0,1
"1487",2225154,1,1,1,0,0,0,0
"1488",2225161,1,0,1,0,0,0,1
"1489",2225165,1,0,1,0,0,0,1
"1490",2225167,1,0,1,0,0,0,1
"1491",2225172,1,0,1,0,0,0,1
"1492",2225175,1,0,1,0,0,0,1
"1493",2225177,1,1,1,0,1,0,1
"1494",2225180,1,0,1,0,0,0,0
"1495",2225184,1,1,1,0,0,0,1
"1496",2225187,1,0,1,0,0,1,1
"1497",2225196,1,1,1,0,1,1,1
"1498",2225199,1,0,1,0,0,1,1
"1499",2225200,1,1,1,1,1,1,1
"1500",2225206,1,0,1,0,1,0,1
"1501",2225208,1,0,1,0,0,0,1
"1502",2225210,1,0,1,0,0,1,1
"1503",2225211,1,0,1,0,0,0,1
"1504",2225216,1,0,1,0,0,1,1
"1505",2225223,1,1,1,0,1,1,1
"1506",2225225,1,0,1,0,0,0,0
"1507",2225227,1,1,1,0,1,0,0
"1508",2225229,1,0,1,0,0,0,1
"1509",2225231,1,0,1,0,0,0,1
"1510",2225232,1,0,1,0,0,1,1
"1511",2225234,1,1,1,0,0,0,1
"1512",2225235,1,1,1,0,0,1,1
"1513",2225240,1,1,1,0,0,0,1
"1514",2225242,1,0,1,0,0,0,1
"1515",2225245,1,1,1,0,1,0,1
"1516",2225246,1,1,0,0,1,0,1
"1517",2225248,1,0,1,0,0,0,0
"1518",2225249,1,0,0,0,0,0,0
"1519",2225250,1,1,1,0,0,0,0
"1520",2225252,1,0,1,0,0,0,1
"1521",2225257,1,1,1,1,0,1,1
"1522",2225264,1,0,1,0,0,0,1
"1523",2225265,1,0,1,0,0,0,0
"1524",2226082,1,0,1,0,0,0,0
"1525",2226083,1,0,0,0,0,0,0
"1526",2226085,1,0,1,0,0,1,1
"1527",2226088,1,0,1,0,0,0,1
"1528",2226090,1,0,1,0,0,0,1
"1529",2226092,1,1,1,1,1,1,1
"1530",2226093,1,0,1,0,0,0,0
"1531",2226095,1,1,1,0,1,0,1
"1532",2226096,1,0,1,0,0,0,1
"1533",2226099,0,0,1,0,0,0,0
"1534",2226100,1,0,1,0,0,0,1
"1535",2226101,1,0,1,0,0,0,0
"1536",2226104,1,1,1,0,1,1,1
"1537",2226105,1,1,1,1,1,1,1
"1538",2226107,1,0,1,0,0,0,1
"1539",2226110,1,1,1,0,1,1,1
"1540",2226111,1,0,1,0,0,1,1
"1541",2226113,1,0,1,0,0,0,1
"1542",2226114,1,1,1,0,1,1,1
"1543",2226115,1,1,1,0,1,0,1
"1544",2226116,1,0,1,0,0,0,1
"1545",2226120,1,0,1,0,0,0,1
"1546",2226128,1,0,1,0,0,1,1
"1547",2226137,1,0,1,0,0,0,1
"1548",2226139,1,1,1,1,1,1,0
"1549",2226142,1,1,1,0,0,1,0
"1550",2226148,1,0,1,0,0,0,1
"1551",2226149,1,1,1,0,0,1,0
"1552",2226158,1,0,1,0,0,0,0
"1553",2226160,1,0,1,0,0,1,0
"1554",2226171,1,0,1,0,0,1,1
"1555",2226176,1,0,1,0,0,1,1
"1556",2226179,1,0,1,0,0,0,1
"1557",2226180,1,0,1,0,0,0,0
"1558",2226182,1,0,1,0,0,0,1
"1559",2226184,1,1,1,0,0,1,1
"1560",2226188,1,0,1,0,0,0,1
"1561",2226191,1,1,1,0,0,1,0
"1562",2226193,1,0,1,0,0,0,1
"1563",2226194,1,0,1,0,0,0,1
"1564",2226197,1,0,1,0,0,0,1
"1565",2226202,1,0,1,0,0,0,1
"1566",2226203,1,0,1,0,0,0,1
"1567",2226205,1,0,1,0,0,0,1
"1568",2226209,0,0,0,0,0,0,0
"1569",2226210,1,0,1,0,0,0,1
"1570",2226211,1,0,1,0,0,0,1
"1571",2226217,1,0,1,0,0,0,1
"1572",2226218,1,0,1,0,0,1,1
"1573",2226220,1,0,1,0,0,0,1
"1574",2226222,1,0,1,0,0,0,1
"1575",2226223,1,0,1,0,0,0,0
"1576",2226227,1,0,1,0,0,0,1
"1577",2226229,1,1,1,0,0,0,0
"1578",2226232,1,0,1,0,0,0,0
"1579",2226233,1,1,1,0,1,1,1
"1580",2226239,1,0,1,0,0,0,0
"1581",2226240,1,0,1,0,0,1,1
"1582",2226245,1,1,1,0,1,1,1
"1583",2226246,0,0,0,0,0,0,0
"1584",2226247,1,0,1,0,0,0,1
"1585",2226249,1,0,1,0,0,1,1
"1586",2226251,1,0,1,0,0,0,1
"1587",2226255,0,0,0,0,0,0,0
"1588",2226260,1,0,1,0,0,0,0
"1589",2226266,1,0,1,0,0,0,0
"1590",2226269,1,0,1,0,0,0,0
"1591",2226274,1,0,1,0,0,0,1
"1592",2226277,1,0,1,0,0,0,0
"1593",2226278,1,0,1,0,0,0,1
"1594",2226291,1,1,1,0,1,0,1
"1595",2226293,1,0,1,0,0,0,0
"1596",2226294,1,0,1,0,0,0,1
"1597",2226295,1,0,1,0,0,0,1
"1598",2226298,1,1,1,0,1,0,1
"1599",2226300,1,1,1,0,1,1,1
"1600",2226301,1,1,1,0,0,0,1
"1601",2226304,1,0,1,0,0,0,1
"1602",2226315,1,0,1,0,0,1,1
"1603",2226316,1,1,1,0,0,0,0
"1604",2226326,1,0,1,0,0,0,1
"1605",2226335,1,0,1,0,0,0,0
"1606",2226336,1,0,1,0,0,0,1
"1607",2226340,1,1,1,1,1,1,1
"1608",2226346,1,1,1,0,1,1,1
"1609",2226349,1,1,1,0,1,1,1
"1610",2226350,1,1,1,0,0,0,0
"1611",2226351,1,0,1,0,0,1,1
"1612",2226354,1,0,1,0,0,0,1
"1613",2226356,1,0,1,0,0,1,1
"1614",2226359,1,1,1,0,1,0,1
"1615",2226361,1,0,1,0,1,0,1
"1616",2226362,1,1,1,0,0,1,1
"1617",2226363,1,0,1,0,0,1,1
"1618",2226365,1,0,1,0,0,0,0
"1619",2226368,1,0,1,0,0,1,1
"1620",2227018,1,1,1,0,1,1,1
"1621",2227022,1,0,1,0,0,0,1
"1622",2227029,1,0,1,0,0,0,1
"1623",2227036,1,0,1,0,0,0,1
"1624",2227039,1,0,1,0,0,0,1
"1625",2227042,1,0,0,0,0,0,1
"1626",2227061,0,0,0,0,0,0,0
"1627",2227067,1,0,1,0,0,0,1
"1628",2227071,1,1,0,0,1,0,0
"1629",2227075,1,1,1,0,0,1,0
"1630",2227101,0,0,0,0,0,0,0
"1631",2227105,1,0,1,0,0,0,0
"1632",2227234,1,0,1,0,0,0,0
"1633",2227243,1,0,0,0,0,0,1
"1634",2227244,1,0,1,0,0,1,1
"1635",2227250,1,0,1,0,0,0,1
"1636",2227252,0,0,0,0,0,0,0
"1637",2227253,1,1,1,0,1,1,1
"1638",2227254,1,0,1,0,0,0,1
"1639",2227260,1,0,1,0,0,0,1
"1640",2227261,1,0,1,0,0,0,1
"1641",2227262,1,0,1,0,0,0,1
"1642",2227265,1,1,1,1,1,1,1
"1643",2227266,0,0,0,0,0,0,0
"1644",2227269,1,0,1,0,0,0,0
"1645",2227271,1,0,1,0,0,0,1
"1646",2227278,1,0,1,0,0,0,1
"1647",2227279,1,0,1,0,0,0,1
"1648",2227280,1,1,1,0,1,1,1
"1649",2227287,1,0,1,0,0,1,1
"1650",2227294,1,0,1,0,0,0,0
"1651",2227296,1,0,1,0,0,0,1
"1652",2227297,1,0,1,0,0,1,0
"1653",2227302,1,0,1,0,0,0,1
"1654",2228242,1,1,1,0,1,0,1
"1655",2228245,1,0,1,0,0,0,1
"1656",2228246,1,0,1,0,0,0,1
"1657",2228247,1,0,1,0,0,0,1
"1658",2228250,1,1,1,0,1,1,1
"1659",2228252,1,1,1,0,1,0,1
"1660",2228256,1,0,1,0,0,1,1
"1661",2228259,1,0,1,0,0,0,1
"1662",2228261,1,0,1,0,0,0,0
"1663",2228262,1,0,1,0,0,1,1
"1664",2228264,1,1,1,0,1,0,1
"1665",2228265,1,0,1,0,0,0,1
"1666",2228266,1,0,1,0,0,0,1
"1667",2228267,1,0,1,0,0,0,1
"1668",2228270,1,1,1,0,0,0,1
"1669",2228272,1,0,1,0,0,0,1
"1670",2228274,0,0,0,0,0,0,0
"1671",2228276,1,0,1,0,0,0,0
"1672",2228277,1,0,1,0,0,1,1
"1673",2228278,0,0,0,0,0,0,0
"1674",2228281,1,0,1,0,0,0,1
"1675",2228283,1,1,1,0,1,1,1
"1676",2228284,1,0,1,0,0,1,1
"1677",2228285,1,0,1,0,0,0,0
"1678",2228286,1,0,1,0,0,0,1
"1679",2228287,1,0,1,0,0,1,0
"1680",2228288,1,0,1,0,0,1,1
"1681",2228289,1,0,1,0,0,0,1
"1682",2228290,1,0,1,0,0,0,1
"1683",2228292,1,0,1,0,0,0,1
"1684",2228294,1,0,1,0,0,1,1
"1685",2228296,1,0,1,0,0,0,1
"1686",2228298,1,0,1,0,0,0,0
"1687",2228300,1,0,1,0,0,0,1
"1688",2228301,1,1,1,1,1,1,0
"1689",2228303,1,0,1,0,0,0,1
"1690",2228304,1,1,1,0,1,0,1
"1691",2229003,1,0,1,0,0,0,0
"1692",2229004,1,0,1,0,0,0,1
"1693",2229005,1,0,1,0,0,0,0
"1694",2229018,1,1,1,0,0,1,0
"1695",2229026,1,1,1,0,1,0,1
"1696",2229027,1,0,1,0,0,0,0
"1697",2229036,1,1,1,0,0,1,0
"1698",2229039,1,0,1,0,0,0,1
"1699",2229040,1,1,1,1,1,1,1
"1700",2229042,1,0,1,0,0,0,1
"1701",2229043,1,0,1,0,0,0,1
"1702",2229047,1,0,1,0,0,0,1
"1703",2229050,1,0,1,0,0,1,1
"1704",2229055,1,0,1,0,0,0,0
"1705",2229057,1,1,1,0,0,1,0
"1706",2229059,1,0,1,0,0,0,1
"1707",2229061,1,0,1,0,0,0,1
"1708",2229062,1,0,1,0,0,0,1
"1709",2229088,1,1,1,0,1,0,1
"1710",2229090,1,0,0,0,0,0,0
"1711",2229093,1,0,1,0,0,0,1
"1712",2229094,1,0,1,0,0,0,1
"1713",2229096,1,0,1,0,0,1,1
"1714",2229098,1,1,1,0,1,1,1
"1715",2229099,1,0,1,0,0,0,1
"1716",2229100,1,1,1,0,1,1,1
"1717",2229105,1,0,1,0,0,0,1
"1718",2229106,1,1,1,0,0,1,1
"1719",2229108,1,0,1,0,0,0,0
"1720",2229114,0,0,0,0,0,0,0
"1721",2229115,1,1,1,0,1,0,1
"1722",2229116,1,1,1,0,1,0,1
"1723",2229118,1,0,1,0,0,1,1
"1724",2229120,1,0,1,0,0,0,1
"1725",2229121,1,0,1,0,0,0,1
"1726",2229122,1,1,1,1,1,1,0
"1727",2229123,1,0,1,0,0,1,1
"1728",2229124,1,0,1,0,0,0,1
"1729",2229128,1,0,1,0,0,0,1
"1730",2229131,1,0,1,0,0,0,1
"1731",2229132,1,0,1,0,0,0,0
"1732",2229135,1,0,1,0,0,0,1
"1733",2229136,1,1,1,0,0,1,1
"1734",2229137,1,0,1,0,0,0,0
"1735",2229138,1,1,1,1,0,1,0
"1736",2229139,1,0,1,0,0,0,1
"1737",2229140,1,0,1,0,0,0,1
"1738",2229143,1,0,1,0,0,0,1
"1739",2229145,1,1,1,0,0,1,0
"1740",2229146,1,0,1,0,0,0,1
"1741",2229147,0,0,1,0,0,0,0
"1742",2229153,1,1,1,0,1,1,1
"1743",2229154,1,0,1,0,0,0,1
"1744",2229156,1,0,1,0,0,0,1
"1745",2229157,0,0,0,0,0,0,0
"1746",2229160,1,0,1,0,0,0,1
"1747",2229163,1,0,1,0,0,1,1
"1748",2229166,1,1,1,0,1,1,1
"1749",2229168,1,1,1,0,1,1,1
"1750",2229170,1,1,1,0,1,0,1
"1751",2229173,1,0,1,0,0,0,0
"1752",2229175,1,1,1,0,1,1,0
"1753",2229176,1,0,1,0,0,0,1
"1754",2229179,1,0,1,0,0,1,1
"1755",2229181,1,1,1,0,1,1,1
"1756",2229185,1,0,1,0,0,0,0
"1757",2229186,1,0,1,0,0,0,1
"1758",2229188,1,0,1,0,0,0,0
"1759",2229190,0,1,0,0,0,0,0
"1760",2229194,0,0,1,0,0,0,0
"1761",2229195,1,0,1,0,0,0,1
"1762",2229197,1,1,1,0,0,1,0
"1763",2229199,1,1,1,0,0,1,0
"1764",2229200,1,0,1,0,1,1,1
"1765",2229204,1,1,1,1,0,1,0
"1766",2229205,1,0,1,0,0,0,1
"1767",2229206,1,0,1,0,0,0,1
"1768",2229211,1,1,1,1,1,1,0
"1769",2229213,1,1,1,1,1,1,1
"1770",2229214,1,1,1,1,1,1,0
"1771",2229224,1,0,1,0,0,0,0
"1772",2229227,1,0,1,0,0,1,0
"1773",2229230,1,1,0,0,0,0,0
"1774",2229231,1,1,1,1,0,1,0
"1775",2229239,1,1,1,0,0,0,1
"1776",2229240,1,0,1,0,0,0,1
"1777",2229241,1,0,1,0,0,1,1
"1778",2229243,1,1,1,0,0,1,1
"1779",2229246,1,1,1,0,0,0,1
"1780",2229247,1,0,1,0,0,0,1
"1781",2229248,1,1,1,0,1,1,1
"1782",2229250,1,1,1,0,1,0,0
"1783",2229251,1,0,1,0,0,0,1
"1784",2229253,1,0,1,0,0,0,0
"1785",2229255,1,1,1,0,0,1,0
"1786",2229257,1,1,1,0,0,1,0
"1787",2229259,1,0,1,0,0,0,0
"1788",2229260,1,0,1,0,0,1,1
"1789",2229261,1,0,1,0,0,0,1
"1790",2229263,1,0,1,0,0,1,1
"1791",2229264,1,1,1,1,1,1,0
"1792",2229265,1,0,1,0,0,1,0
"1793",2229266,1,1,1,0,0,0,0
"1794",2229267,1,0,1,0,0,0,1
"1795",2229269,1,0,1,0,0,0,1
"1796",2229273,1,0,1,0,0,1,1
"1797",2229275,1,0,1,0,0,0,0
"1798",2229276,1,1,1,0,0,1,0
"1799",2229278,1,1,1,0,1,0,1
"1800",2229279,1,0,1,0,0,1,1
"1801",2229282,1,0,1,0,0,0,1
"1802",2229283,1,0,1,0,0,0,1
"1803",2229284,1,1,1,0,0,0,0
"1804",2229288,1,1,1,0,1,1,1
"1805",2229289,1,1,1,0,0,1,1
"1806",2229294,1,0,1,0,0,0,0
"1807",2229296,1,0,1,0,0,0,1
"1808",2229297,1,0,1,0,0,1,1
"1809",2229300,1,1,1,0,0,0,1
"1810",2229301,1,0,1,0,0,0,0
"1811",2229302,1,1,1,1,0,1,0
"1812",2229303,1,0,1,0,0,1,1
"1813",2229307,1,0,1,0,0,0,1
"1814",3331041,1,1,1,0,0,1,0
"1815",3331042,1,1,1,0,0,0,0
"1816",3331045,1,1,1,1,1,1,1
"1817",3331046,1,0,1,0,0,0,0
"1818",3331047,1,1,1,0,1,1,1
"1819",3331049,1,0,1,0,0,0,1
"1820",3331052,1,0,1,0,0,0,1
"1821",3331059,1,1,1,1,1,1,0
"1822",3331060,1,0,1,0,0,1,1
"1823",3331065,1,1,1,0,0,0,1
"1824",3331068,1,0,1,0,0,0,0
"1825",3333079,1,0,1,0,0,0,1
"1826",3333080,1,0,1,0,0,0,1
"1827",3333081,1,1,1,1,1,1,1
"1828",3333082,1,1,1,1,1,0,1
"1829",3333083,1,0,1,0,0,0,0
"1830",3333084,1,0,1,0,0,0,0
"1831",3333086,1,0,1,0,0,1,1
"1832",3333088,1,0,1,0,0,0,0
"1833",3333091,1,1,1,1,1,1,1
"1834",3333092,1,1,1,0,1,0,0
"1835",3333093,1,0,1,0,0,0,0
"1836",3333095,1,0,1,0,0,0,0
"1837",3333096,1,1,1,1,1,1,1
"1838",3333097,0,0,1,0,0,0,0
"1839",3333098,1,0,1,0,0,0,0
"1840",3333099,1,0,1,0,0,1,1
"1841",3333101,1,0,1,0,0,0,1
"1842",3333102,1,0,1,0,0,0,1
"1843",3333103,1,0,1,0,0,0,1
"1844",3333104,1,0,1,0,0,0,1
"1845",3333106,1,1,1,0,0,0,1
"1846",3333107,1,0,1,0,0,0,1
"1847",3333109,1,0,1,0,0,0,1
"1848",3333110,1,1,1,0,1,1,1
"1849",3333111,1,0,1,0,0,0,1
"1850",3333112,1,0,1,0,0,0,0
"1851",3333113,1,0,1,0,1,1,1
"1852",3333115,1,0,1,0,0,0,1
"1853",3333118,1,1,1,0,1,0,1
"1854",3333119,1,0,1,0,0,1,1
"1855",3333120,1,1,0,0,0,0,0
"1856",3333121,1,1,1,0,0,1,0
"1857",3333122,1,0,1,0,0,0,1
"1858",3333123,1,0,1,0,0,0,1
"1859",3333126,0,0,0,0,0,0,0
"1860",3333130,1,1,1,0,1,0,1
"1861",3333131,1,0,1,0,0,0,1
"1862",3333132,1,1,1,0,1,1,1
"1863",3333138,1,0,1,0,0,0,1
"1864",3333140,1,0,1,0,0,0,1
"1865",3334003,1,1,1,0,0,1,0
"1866",3334004,1,1,0,0,0,0,0
"1867",3334006,1,0,1,0,0,0,1
"1868",3334007,1,1,0,0,0,0,0
"1869",3334011,1,1,1,0,0,1,0
"1870",3334013,1,0,1,0,0,0,1
"1871",3334014,1,1,1,0,0,0,1
"1872",3334015,0,0,0,0,0,0,0
"1873",3334016,1,1,1,0,1,1,0
"1874",3334018,1,0,1,0,0,0,0
"1875",3334019,1,0,1,0,0,1,1
"1876",3334020,1,0,1,0,0,0,1
"1877",3334024,1,0,1,0,0,0,1
"1878",3334027,1,0,1,0,0,0,1
"1879",3334030,1,1,1,0,0,1,0
"1880",3334031,1,1,1,1,1,1,1
"1881",3334032,1,0,1,0,0,1,0
"1882",3334033,1,0,1,0,0,0,1
"1883",3334035,1,0,1,0,0,0,1
"1884",3334036,1,0,1,0,0,0,1
"1885",3334038,1,1,1,0,1,1,0
"1886",3334039,1,0,1,0,0,0,1
"1887",3334040,1,1,1,0,1,0,1
"1888",3334042,1,0,1,0,0,0,1
"1889",3334043,1,0,1,0,0,0,1
"1890",3334045,1,0,1,0,0,0,1
"1891",3334047,1,1,1,0,0,0,1
"1892",3334048,1,0,1,0,0,0,1
"1893",3334049,1,1,1,0,1,0,1
"1894",3334050,1,0,1,0,0,1,1
"1895",3334051,1,1,1,0,0,1,1
"1896",3334052,1,0,1,0,0,0,1
"1897",3334054,1,1,1,0,0,1,1
"1898",3334056,1,1,1,1,1,1,0
"1899",3334057,1,1,1,0,1,1,1
"1900",3334058,1,0,1,0,0,0,1
"1901",3334060,1,1,1,0,0,1,1
"1902",3334063,1,0,1,0,0,0,1
"1903",3334064,1,0,1,0,0,0,0
"1904",3334065,1,0,1,0,0,0,0
"1905",3334067,1,0,1,0,0,0,0
"1906",3334068,1,0,1,0,0,1,1
"1907",3334072,1,0,1,0,0,1,1
"1908",3334075,1,1,1,0,1,1,1
"1909",3334079,1,0,1,0,0,0,1
"1910",3334081,1,1,1,1,1,1,1
"1911",3334082,1,0,1,0,0,0,1
"1912",3334083,1,0,1,0,0,1,1
"1913",3334085,1,1,1,1,1,1,1
"1914",3334088,1,0,1,0,0,0,1
"1915",3334090,1,0,1,0,0,0,1
"1916",3334093,1,0,1,0,0,0,1
"1917",3334094,1,1,1,1,1,1,1
"1918",3334095,1,0,1,0,0,0,0
"1919",3334097,1,1,1,1,1,1,0
"1920",3334101,1,0,1,0,0,1,1
"1921",3334102,1,0,1,0,0,0,0
"1922",3334103,1,0,1,0,0,0,1
"1923",3334107,1,1,1,0,1,0,1
"1924",3334109,1,0,1,0,0,0,1
"1925",3334110,1,0,1,0,0,0,1
"1926",3334111,1,1,1,0,1,1,1
"1927",3334113,1,1,1,0,1,1,1
"1928",3334114,1,1,1,0,0,0,0
"1929",3334115,1,1,1,0,1,1,1
"1930",3334116,1,1,1,0,1,1,1
"1931",3334118,1,1,1,0,0,1,0
"1932",3334119,1,1,1,0,0,1,1
"1933",3334120,1,0,1,0,0,0,1
"1934",3335021,1,1,1,0,1,1,1
"1935",3335022,1,0,1,0,0,0,1
"1936",3335023,1,0,1,0,0,0,0
"1937",3335024,1,0,1,0,0,1,1
"1938",3335026,1,0,1,0,0,0,1
"1939",3335030,1,0,1,0,0,1,1
"1940",3335031,1,1,1,0,1,0,1
"1941",3335033,0,0,0,0,0,0,0
"1942",3335037,1,0,1,0,0,1,1
"1943",3335038,1,0,1,0,0,0,1
